orderId:int,completedAt:date,customerId:int
1608,2024-05-22T12:17:41,25
1609,2024-05-22T12:28:09,9
1610,2024-05-22T12:31:43,4
1611,2024-05-22T12:50:51,3
1612,2024-05-22T12:58:25,23
1613,2024-05-22T13:29:45,12
1614,2024-05-22T13:43:38,17
1615,2024-05-22T13:57:05,22
1616,2024-05-22T17:18:27,20
1617,2024-05-22T17:40:14,10
1618,2024-05-22T18:38:15,11
1619,2024-05-22T18:41:12,18
1620,2024-05-22T19:36:07,8
1621,2024-05-22T19:48:48,1
1622,2024-05-22T19:52:22,15
1623,2024-05-22T20:06:06,7
1624,2024-05-22T20:38:43,19
1625,2024-05-22T20:43:39,16
1626,2024-05-22T20:52:02,13
1627,2024-05-22T21:20:42,5
1628,2024-05-22T23:54:15,2
1629,2024-05-23T11:34:07,15
1630,2024-05-23T12:06:58,22
1631,2024-05-23T12:34:25,20
1632,2024-05-23T12:35:53,16
1633,2024-05-23T12:40:10,25
1634,2024-05-23T12:46:19,5
1635,2024-05-23T12:53:28,14
1636,2024-05-23T13:19:34,23
1637,2024-05-23T13:20:45,3
1638,2024-05-23T13:24:18,9
1639,2024-05-23T13:35:07,17
1640,2024-05-23T13:35:57,2
1641,2024-05-23T13:48:03,26
1642,2024-05-23T17:06:22,12
1643,2024-05-23T17:08:02,6
1644,2024-05-23T17:20:41,19
1645,2024-05-23T17:31:48,1
1646,2024-05-23T17:45:53,10
1647,2024-05-23T18:11:08,24
1648,2024-05-23T18:22:27,21
1649,2024-05-23T18:36:38,8
1650,2024-05-23T19:45:22,18
1651,2024-05-23T20:27:52,7
1652,2024-05-23T20:50:32,4
1653,2024-05-23T23:02:10,11
1654,2024-05-23T23:45:39,13
1655,2024-05-24T11:44:29,9
1656,2024-05-24T12:04:01,8
1657,2024-05-24T12:48:39,6
1658,2024-05-24T13:11:13,3
1659,2024-05-24T13:34:23,1
1660,2024-05-24T17:02:29,4
1661,2024-05-24T17:07:32,11
1662,2024-05-24T17:46:49,10
1663,2024-05-24T18:36:17,7
1664,2024-05-24T18:40:17,2
1665,2024-05-24T20:45:09,5
1666,2024-05-25T11:17:37,7
1667,2024-05-25T11:36:10,12
1668,2024-05-25T11:49:20,11
1669,2024-05-25T12:11:22,2
1670,2024-05-25T12:29:37,8
1671,2024-05-25T13:10:51,1
1672,2024-05-25T13:43:38,3
1673,2024-05-25T13:44:40,10
1674,2024-05-25T18:53:28,6
1675,2024-05-25T20:20:46,4
1676,2024-05-25T21:06:41,9
1677,2024-05-25T22:17:37,5
1678,2024-05-26T11:28:55,6
1679,2024-05-26T11:46:53,15
1680,2024-05-26T11:50:29,11
1681,2024-05-26T12:10:06,16
1682,2024-05-26T12:34:02,13
1683,2024-05-26T13:11:07,8
1684,2024-05-26T13:13:09,12
1685,2024-05-26T13:41:25,5
1686,2024-05-26T17:40:43,3
1687,2024-05-26T18:28:19,4
1688,2024-05-26T19:45:34,7
1689,2024-05-26T20:46:06,10
1690,2024-05-26T22:56:53,14
1691,2024-05-26T23:09:12,9
1692,2024-05-26T23:29:13,1
1693,2024-05-26T23:40:47,2
1694,2024-05-27T11:54:20,14
1695,2024-05-27T12:02:02,12
1696,2024-05-27T12:08:34,6
1697,2024-05-27T12:42:43,11
1698,2024-05-27T12:43:28,15
1699,2024-05-27T12:50:49,5
1700,2024-05-27T13:04:16,1
1701,2024-05-27T13:17:30,4
1702,2024-05-27T13:50:58,7
1703,2024-05-27T17:31:09,3
1704,2024-05-27T18:11:21,8
1705,2024-05-27T19:39:41,10
1706,2024-05-27T20:27:49,2
1707,2024-05-27T20:48:32,9
1708,2024-05-27T22:47:09,13
1709,2024-05-28T11:00:46,17
1710,2024-05-28T11:06:29,22
1711,2024-05-28T11:09:23,20
1712,2024-05-28T11:11:12,7
1713,2024-05-28T11:40:19,11
1714,2024-05-28T11:49:46,19
1715,2024-05-28T12:01:43,28
1716,2024-05-28T12:04:13,18
1717,2024-05-28T12:05:39,23
1718,2024-05-28T12:29:56,21
1719,2024-05-28T12:38:05,13
1720,2024-05-28T12:41:37,2
1721,2024-05-28T12:42:31,24
1722,2024-05-28T12:49:54,10
1723,2024-05-28T13:39:42,1
1724,2024-05-28T13:40:22,4
1725,2024-05-28T13:42:46,12
1726,2024-05-28T13:43:36,9
1727,2024-05-28T13:47:39,16
1728,2024-05-28T18:28:09,14
1729,2024-05-28T18:33:30,3
1730,2024-05-28T20:30:56,15
1731,2024-05-28T20:48:06,25
1732,2024-05-28T20:53:52,27
1733,2024-05-28T21:00:55,6
1734,2024-05-28T21:32:37,5
1735,2024-05-28T21:56:22,8
1736,2024-05-28T23:14:25,26
1737,2024-05-29T11:14:23,5
1738,2024-05-29T11:55:24,12
1739,2024-05-29T12:25:31,25
1740,2024-05-29T12:25:48,14
1741,2024-05-29T12:34:58,30
1742,2024-05-29T12:40:21,10
1743,2024-05-29T12:43:13,20
1744,2024-05-29T12:54:49,19
1745,2024-05-29T12:59:42,24
1746,2024-05-29T13:07:09,3
1747,2024-05-29T13:07:53,29
1748,2024-05-29T13:25:03,11
1749,2024-05-29T13:35:38,22
1750,2024-05-29T13:40:47,1
1751,2024-05-29T13:41:38,18
1752,2024-05-29T17:17:51,7
1753,2024-05-29T17:49:55,15
1754,2024-05-29T18:04:46,9
1755,2024-05-29T21:19:34,17
1756,2024-05-29T21:44:50,27
1757,2024-05-29T21:53:53,13
1758,2024-05-29T21:54:32,28
1759,2024-05-29T22:05:19,4
1760,2024-05-29T22:36:01,2
1761,2024-05-29T22:47:46,8
1762,2024-05-29T23:07:31,26
1763,2024-05-29T23:11:42,23
1764,2024-05-29T23:41:12,6
1765,2024-05-29T23:55:40,21
1766,2024-05-29T23:58:53,16
1767,2024-05-30T11:04:41,15
1768,2024-05-30T11:19:47,16
1769,2024-05-30T11:36:03,8
1770,2024-05-30T11:39:03,1
1771,2024-05-30T11:45:09,5
1772,2024-05-30T12:05:34,11
1773,2024-05-30T12:10:52,17
1774,2024-05-30T13:00:05,10
1775,2024-05-30T13:47:04,9
1776,2024-05-30T17:20:07,20
1777,2024-05-30T17:21:20,19
1778,2024-05-30T18:36:51,3
1779,2024-05-30T19:37:33,12
1780,2024-05-30T20:58:10,7
1781,2024-05-30T21:11:45,2
1782,2024-05-30T21:34:29,18
1783,2024-05-30T21:52:17,13
1784,2024-05-30T22:43:48,4
1785,2024-05-30T23:06:36,14
1786,2024-05-30T23:42:07,6
1787,2024-05-31T12:31:01,11
1788,2024-05-31T12:33:44,8
1789,2024-05-31T12:36:02,3
1790,2024-05-31T13:03:31,4
1791,2024-05-31T13:23:42,10
1792,2024-05-31T13:31:15,14
1793,2024-05-31T13:49:22,5
1794,2024-05-31T17:57:25,2
1795,2024-05-31T19:18:53,13
1796,2024-05-31T19:25:59,7
1797,2024-05-31T19:39:58,1
1798,2024-05-31T21:43:33,9
1799,2024-05-31T22:06:43,12
1800,2024-05-31T22:46:19,6
