orderItemId:int,orderId:int,productId:int,quantity:int
3214,795,54,2
3215,795,57,3
3216,795,45,1
3217,795,47,2
3218,806,2,3
3219,806,20,2
3220,806,25,2
3221,806,7,3
3222,806,10,3
3223,801,7,3
3224,801,19,2
3225,801,28,2
3226,801,10,2
3227,801,30,1
3228,802,8,1
3229,802,19,3
3230,802,29,3
3231,802,12,1
3232,797,11,3
3233,797,22,2
3234,797,28,1
3235,799,11,1
3236,799,22,3
3237,799,25,3
3238,804,1,3
3239,804,24,2
3240,804,25,2
3241,804,16,2
3242,809,8,3
3243,809,22,1
3244,809,26,2
3245,809,30,3
3246,816,47,2
3247,816,54,3
3248,816,56,2
3249,816,52,2
3250,816,49,2
3251,812,37,3
3252,812,53,1
3253,812,57,1
3254,810,37,1
3255,810,55,1
3256,810,60,2
3257,810,47,2
3258,826,42,3
3259,826,54,3
3260,826,58,3
3261,826,39,2
3262,826,50,3
3263,817,49,3
3264,817,53,2
3265,817,57,2
3266,818,48,2
3267,818,54,2
3268,818,59,1
3269,813,31,2
3270,813,53,3
3271,813,59,3
3272,819,50,3
3273,819,55,1
3274,819,57,3
3275,822,50,1
3276,822,53,3
3277,822,59,2
3278,822,43,3
3279,822,37,3
3280,820,44,1
3281,820,54,1
3282,820,57,1
3283,814,42,2
3284,814,53,3
3285,814,57,2
3286,814,48,1
3287,814,58,1
3288,825,41,1
3289,825,55,1
3290,825,59,1
3291,824,12,2
3292,824,23,3
3293,824,27,1
3294,824,20,2
3295,824,2,3
3296,811,11,1
3297,811,22,1
3298,811,29,2
3299,823,13,3
3300,823,19,3
3301,823,25,2
3302,823,15,2
3303,821,4,2
3304,821,23,2
3305,821,30,2
3306,821,14,1
3307,821,5,3
3308,815,7,2
3309,815,24,1
3310,815,26,3
3311,815,8,3
3312,843,42,2
3313,843,52,2
3314,843,58,1
3315,843,54,3
3316,843,56,1
3317,842,34,1
3318,842,54,2
3319,842,56,1
3320,835,47,1
3321,835,54,3
3322,835,56,1
3323,835,58,3
3324,835,50,1
3325,828,36,1
3326,828,53,1
3327,828,57,3
3328,828,46,3
3329,828,42,1
3330,829,34,2
3331,829,52,2
3332,829,57,1
3333,827,33,3
3334,827,55,3
3335,827,59,1
3336,827,47,2
3337,827,53,3
3338,838,32,3
3339,838,53,3
3340,838,59,1
3341,838,49,2
3342,838,41,1
3343,831,40,1
3344,831,55,1
3345,831,58,3
3346,831,37,3
3347,841,46,3
3348,841,53,2
3349,841,58,3
3350,841,34,3
3351,839,16,1
3352,839,24,3
3353,839,30,2
3354,839,2,3
3355,840,13,3
3356,840,19,3
3357,840,27,3
3358,840,22,3
3359,840,25,1
3360,844,1,2
3361,844,23,2
3362,844,28,3
3363,837,11,3
3364,837,22,2
3365,837,29,3
3366,837,15,2
3367,833,13,3
3368,833,22,1
3369,833,26,2
3370,833,3,1
3371,833,8,3
3372,830,13,2
3373,830,24,2
3374,830,30,2
3375,834,15,2
3376,834,24,3
3377,834,25,3
3378,834,22,1
3379,836,2,3
3380,836,19,3
3381,836,30,1
3382,832,2,2
3383,832,19,1
3384,832,28,2
3385,850,41,3
3386,850,53,1
3387,850,56,1
3388,850,38,3
3389,849,31,2
3390,849,53,3
3391,849,58,2
3392,852,50,2
3393,852,52,2
3394,852,59,2
3395,852,53,2
3396,852,57,1
3397,853,38,3
3398,853,52,3
3399,853,57,1
3400,853,40,2
3401,853,45,1
3402,857,50,3
3403,857,54,1
3404,857,56,2
3405,857,58,1
3406,871,38,1
3407,871,52,1
3408,871,56,2
3409,871,58,1
3410,871,54,1
3411,862,46,1
3412,862,51,1
3413,862,57,3
3414,862,56,1
3415,862,47,2
3416,855,50,1
3417,855,55,2
3418,855,56,3
3419,847,47,1
3420,847,53,2
3421,847,56,1
3422,847,43,1
3423,859,36,2
3424,859,51,1
3425,859,57,2
3426,859,37,3
3427,859,55,2
3428,869,34,2
3429,869,53,1
3430,869,58,2
3431,848,37,3
3432,848,52,3
3433,848,57,1
3434,848,44,2
3435,868,49,3
3436,868,51,1
3437,868,57,1
3438,868,58,3
3439,868,33,1
3440,865,45,2
3441,865,51,3
3442,865,56,1
3443,860,15,1
3444,860,24,2
3445,860,30,2
3446,860,8,3
3447,860,23,2
3448,866,7,1
3449,866,24,1
3450,866,26,2
3451,851,1,3
3452,851,19,3
3453,851,29,2
3454,851,2,1
3455,863,2,3
3456,863,23,1
3457,863,26,1
3458,863,17,2
3459,863,25,3
3460,846,12,1
3461,846,23,1
3462,846,26,1
3463,846,9,3
3464,846,14,1
3465,861,3,3
3466,861,22,1
3467,861,26,3
3468,870,15,2
3469,870,20,3
3470,870,27,3
3471,870,10,1
3472,870,17,2
3473,858,6,1
3474,858,24,3
3475,858,28,3
3476,858,8,2
3477,845,12,1
3478,845,19,2
3479,845,28,2
3480,864,12,3
3481,864,24,2
3482,864,30,2
3483,864,28,3
3484,854,5,1
3485,854,20,1
3486,854,26,2
3487,854,17,2
3488,867,2,1
3489,867,20,2
3490,867,26,1
3491,856,11,3
3492,856,23,1
3493,856,26,2
3494,856,4,1
3495,856,3,1
3496,885,43,1
3497,885,52,3
3498,885,60,2
3499,885,38,3
3500,885,34,2
3501,873,31,3
3502,873,55,3
3503,873,59,1
3504,873,45,3
3505,882,39,2
3506,882,52,1
3507,882,59,3
3508,879,32,1
3509,879,51,3
3510,879,60,1
3511,879,44,3
3512,880,32,2
3513,880,53,3
3514,880,56,1
3515,872,46,2
3516,872,53,3
3517,872,59,3
3518,876,44,2
3519,876,53,3
3520,876,58,3
3521,890,45,2
3522,890,53,2
3523,890,60,3
3524,878,49,3
3525,878,52,1
3526,878,56,3
3527,884,49,3
3528,884,52,1
3529,884,57,1
3530,888,14,1
3531,888,23,1
3532,888,29,1
3533,888,1,3
3534,889,18,3
3535,889,19,2
3536,889,27,3
3537,889,29,1
3538,886,5,1
3539,886,19,2
3540,886,30,1
3541,874,18,3
3542,874,20,2
3543,874,29,1
3544,874,13,1
3545,887,1,2
3546,887,20,1
3547,887,29,1
3548,887,16,3
3549,887,21,2
3550,883,13,2
3551,883,23,1
3552,883,30,3
3553,877,15,1
3554,877,23,1
3555,877,25,3
3556,877,2,2
3557,881,15,2
3558,881,22,2
3559,881,26,1
3560,875,11,2
3561,875,20,2
3562,875,27,2
3563,875,28,3
3564,875,14,1
3565,898,37,2
3566,898,54,3
3567,898,60,3
3568,898,39,2
3569,898,32,2
3570,891,44,2
3571,891,53,2
3572,891,60,3
3573,891,48,2
3574,904,49,2
3575,904,54,1
3576,904,57,3
3577,904,52,3
3578,904,33,2
3579,900,49,1
3580,900,51,2
3581,900,57,2
3582,895,42,1
3583,895,51,1
3584,895,59,2
3585,895,49,1
3586,902,43,1
3587,902,52,1
3588,902,60,3
3589,902,54,2
3590,902,48,1
3591,899,45,2
3592,899,53,3
3593,899,59,3
3594,899,37,2
3595,899,34,3
3596,893,50,3
3597,893,55,1
3598,893,58,1
3599,893,46,2
3600,893,54,2
3601,896,3,2
3602,896,23,3
3603,896,27,2
3604,896,15,2
3605,894,8,1
3606,894,22,2
3607,894,25,2
3608,894,21,1
3609,894,16,1
3610,897,2,1
3611,897,22,3
3612,897,25,2
3613,897,14,3
3614,897,6,2
3615,892,5,3
3616,892,21,3
3617,892,29,2
3618,903,7,3
3619,903,20,2
3620,903,28,2
3621,901,12,1
3622,901,20,1
3623,901,29,1
3624,905,6,1
3625,905,20,1
3626,905,26,1
3627,905,22,3
3628,905,14,3
3629,910,38,1
3630,910,54,2
3631,910,57,1
3632,910,50,2
3633,910,45,2
3634,914,50,3
3635,914,54,3
3636,914,57,3
3637,913,48,1
3638,913,53,3
3639,913,60,1
3640,913,34,2
3641,913,42,2
3642,917,48,1
3643,917,52,1
3644,917,59,3
3645,917,58,3
3646,917,46,2
3647,908,43,2
3648,908,54,3
3649,908,56,2
3650,908,52,2
3651,911,35,3
3652,911,53,1
3653,911,56,1
3654,911,45,3
3655,909,15,2
3656,909,20,1
3657,909,29,3
3658,909,11,1
3659,916,10,2
3660,916,19,2
3661,916,27,1
3662,906,1,1
3663,906,23,3
3664,906,26,3
3665,906,14,3
3666,907,9,1
3667,907,22,1
3668,907,26,3
3669,907,18,1
3670,907,13,3
3671,912,4,2
3672,912,19,3
3673,912,30,3
3674,912,12,3
3675,915,13,2
3676,915,24,2
3677,915,27,1
3678,915,17,3
3679,932,38,1
3680,932,51,3
3681,932,58,3
3682,932,60,2
3683,932,47,2
3684,935,45,3
3685,935,52,3
3686,935,58,1
3687,935,43,2
3688,935,46,3
3689,929,33,2
3690,929,51,2
3691,929,57,3
3692,930,35,2
3693,930,54,2
3694,930,56,3
3695,930,33,1
3696,926,36,1
3697,926,53,3
3698,926,56,3
3699,945,31,1
3700,945,52,1
3701,945,60,3
3702,945,38,3
3703,945,40,2
3704,931,36,1
3705,931,51,1
3706,931,60,2
3707,931,54,2
3708,931,56,2
3709,934,40,2
3710,934,54,2
3711,934,60,1
3712,934,55,2
3713,934,52,3
3714,927,44,3
3715,927,52,2
3716,927,58,2
3717,927,39,3
3718,927,31,2
3719,944,47,3
3720,944,51,1
3721,944,57,1
3722,944,40,1
3723,925,42,1
3724,925,54,1
3725,925,57,2
3726,918,41,2
3727,918,55,2
3728,918,58,2
3729,918,50,1
3730,936,36,3
3731,936,52,2
3732,936,59,3
3733,936,60,1
3734,936,51,1
3735,919,45,3
3736,919,51,1
3737,919,58,3
3738,943,18,3
3739,943,24,1
3740,943,26,3
3741,943,17,3
3742,943,14,3
3743,937,15,1
3744,937,19,1
3745,937,25,1
3746,937,30,1
3747,942,11,1
3748,942,20,1
3749,942,25,1
3750,942,19,1
3751,941,8,3
3752,941,20,3
3753,941,29,3
3754,941,7,2
3755,938,12,2
3756,938,23,1
3757,938,28,3
3758,938,10,2
3759,920,12,3
3760,920,20,2
3761,920,29,3
3762,924,10,1
3763,924,24,3
3764,924,29,1
3765,924,6,1
3766,924,11,2
3767,922,18,1
3768,922,23,1
3769,922,26,2
3770,922,22,1
3771,940,16,1
3772,940,23,2
3773,940,26,3
3774,940,27,2
3775,940,24,3
3776,928,10,3
3777,928,20,2
3778,928,28,2
3779,933,14,3
3780,933,19,1
3781,933,29,1
3782,939,10,2
3783,939,21,1
3784,939,27,1
3785,939,18,3
3786,923,4,1
3787,923,21,2
3788,923,25,1
3789,921,12,3
3790,921,22,3
3791,921,27,2
3792,921,28,3
3793,921,13,3
3794,956,36,1
3795,956,53,2
3796,956,57,1
3797,964,38,3
3798,964,52,1
3799,964,58,1
3800,961,34,3
3801,961,55,3
3802,961,58,1
3803,961,57,2
3804,961,40,3
3805,962,34,2
3806,962,54,1
3807,962,60,1
3808,962,50,1
3809,962,37,1
3810,960,43,3
3811,960,55,1
3812,960,56,1
3813,950,32,1
3814,950,51,2
3815,950,58,3
3816,954,41,3
3817,954,53,1
3818,954,56,3
3819,954,50,2
3820,953,32,1
3821,953,54,2
3822,953,57,1
3823,955,34,1
3824,955,52,3
3825,955,57,3
3826,947,48,3
3827,947,52,2
3828,947,57,1
3829,947,41,3
3830,947,32,2
3831,965,16,2
3832,965,24,3
3833,965,28,1
3834,965,13,2
3835,951,18,2
3836,951,23,2
3837,951,25,1
3838,949,16,3
3839,949,24,3
3840,949,28,3
3841,946,2,3
3842,946,20,1
3843,946,26,2
3844,946,15,1
3845,957,8,3
3846,957,20,1
3847,957,27,2
3848,957,25,2
3849,957,1,3
3850,952,15,2
3851,952,22,3
3852,952,26,1
3853,958,18,3
3854,958,24,1
3855,958,25,2
3856,963,3,3
3857,963,23,3
3858,963,25,1
3859,959,6,2
3860,959,20,3
3861,959,27,1
3862,959,12,1
3863,959,4,2
3864,966,16,2
3865,966,22,3
3866,966,30,3
3867,966,28,2
3868,966,7,3
3869,948,9,2
3870,948,23,1
3871,948,25,1
3872,948,20,2
3873,972,44,3
3874,972,52,1
3875,972,58,2
3876,972,36,3
3877,972,31,1
3878,970,33,1
3879,970,55,1
3880,970,56,2
3881,970,48,1
3882,970,43,3
3883,975,49,2
3884,975,55,3
3885,975,59,2
3886,967,35,2
3887,967,51,1
3888,967,57,3
3889,967,46,1
3890,982,46,3
3891,982,51,2
3892,982,58,2
3893,982,60,3
3894,982,35,3
3895,973,36,2
3896,973,55,2
3897,973,56,2
3898,973,32,1
3899,973,31,1
3900,974,35,3
3901,974,53,3
3902,974,56,3
3903,974,51,2
3904,978,40,3
3905,978,54,3
3906,978,56,2
3907,978,44,2
3908,978,45,3
3909,988,35,3
3910,988,55,2
3911,988,59,2
3912,977,44,1
3913,977,52,1
3914,977,59,3
3915,983,47,2
3916,983,55,1
3917,983,59,2
3918,983,35,3
3919,989,35,2
3920,989,54,3
3921,989,60,1
3922,968,11,1
3923,968,19,1
3924,968,27,2
3925,968,16,2
3926,976,5,2
3927,976,21,2
3928,976,30,3
3929,976,4,1
3930,976,24,3
3931,984,12,2
3932,984,19,1
3933,984,29,3
3934,984,3,1
3935,984,9,3
3936,981,6,1
3937,981,19,2
3938,981,26,1
3939,969,16,2
3940,969,22,2
3941,969,28,2
3942,969,24,2
3943,987,6,3
3944,987,20,1
3945,987,28,1
3946,985,9,3
3947,985,19,1
3948,985,25,3
3949,985,28,2
3950,980,10,2
3951,980,24,1
3952,980,30,3
3953,980,1,1
3954,986,14,1
3955,986,21,1
3956,986,30,3
3957,971,11,2
3958,971,21,3
3959,971,27,3
3960,971,9,2
3961,971,16,2
3962,979,5,1
3963,979,20,2
3964,979,29,3
3965,997,36,3
3966,997,55,1
3967,997,58,3
3968,997,57,1
3969,997,32,1
3970,996,47,2
3971,996,53,2
3972,996,60,1
3973,1006,49,2
3974,1006,53,2
3975,1006,56,1
3976,1006,60,1
3977,1002,37,2
3978,1002,54,2
3979,1002,58,1
3980,1002,36,3
3981,992,34,3
3982,992,51,1
3983,992,60,3
3984,992,48,2
3985,990,35,2
3986,990,54,2
3987,990,60,1
3988,1007,35,1
3989,1007,54,1
3990,1007,59,1
3991,1007,50,3
3992,1007,52,3
3993,995,31,3
3994,995,53,2
3995,995,57,3
3996,1001,46,1
3997,1001,55,1
3998,1001,56,1
3999,1001,42,1
4000,1001,35,1
4001,993,45,2
4002,993,51,2
4003,993,59,1
4004,999,4,1
4005,999,19,2
4006,999,30,2
4007,999,21,3
4008,991,15,1
4009,991,21,2
4010,991,28,1
4011,991,19,2
4012,1004,11,2
4013,1004,20,3
4014,1004,28,3
4015,1000,16,2
4016,1000,20,3
4017,1000,25,1
4018,1000,23,2
4019,1000,8,2
4020,1005,8,1
4021,1005,20,2
4022,1005,26,1
4023,1005,24,2
4024,1005,3,1
4025,1008,8,3
4026,1008,22,1
4027,1008,27,3
4028,994,2,1
4029,994,21,2
4030,994,27,2
4031,994,13,3
4032,994,19,2
4033,998,11,1
4034,998,23,1
4035,998,27,3
4036,1003,7,3
4037,1003,23,3
4038,1003,30,3
4039,1003,11,3
4040,1032,34,1
4041,1032,54,1
4042,1032,60,3
4043,1014,47,2
4044,1014,51,2
4045,1014,58,1
4046,1014,35,1
4047,1014,42,1
4048,1029,43,2
4049,1029,55,3
4050,1029,58,1
4051,1029,42,2
4052,1022,36,2
4053,1022,53,1
4054,1022,58,3
4055,1022,50,2
4056,1026,44,1
4057,1026,54,1
4058,1026,60,3
4059,1026,34,3
4060,1026,42,2
4061,1020,33,3
4062,1020,53,1
4063,1020,59,3
4064,1020,52,1
4065,1020,32,2
4066,1027,45,2
4067,1027,53,3
4068,1027,56,3
4069,1012,32,2
4070,1012,53,1
4071,1012,58,1
4072,1036,34,1
4073,1036,54,3
4074,1036,60,3
4075,1036,58,2
4076,1011,44,1
4077,1011,52,3
4078,1011,56,1
4079,1011,49,3
4080,1011,32,3
4081,1031,48,2
4082,1031,53,3
4083,1031,57,1
4084,1031,40,1
4085,1031,59,3
4086,1034,45,3
4087,1034,53,3
4088,1034,58,3
4089,1025,34,2
4090,1025,51,3
4091,1025,58,3
4092,1025,45,2
4093,1025,40,1
4094,1017,44,2
4095,1017,54,3
4096,1017,56,3
4097,1017,34,3
4098,1030,35,1
4099,1030,53,3
4100,1030,58,3
4101,1030,45,2
4102,1018,18,2
4103,1018,22,2
4104,1018,29,2
4105,1018,10,2
4106,1016,2,3
4107,1016,20,1
4108,1016,27,1
4109,1016,18,3
4110,1016,8,3
4111,1019,18,2
4112,1019,23,2
4113,1019,30,3
4114,1019,16,1
4115,1019,15,1
4116,1015,2,3
4117,1015,23,1
4118,1015,30,2
4119,1035,4,3
4120,1035,24,1
4121,1035,25,2
4122,1035,5,2
4123,1035,16,3
4124,1024,3,2
4125,1024,22,3
4126,1024,29,1
4127,1024,8,1
4128,1024,14,3
4129,1023,2,1
4130,1023,20,1
4131,1023,29,1
4132,1023,16,3
4133,1023,8,1
4134,1013,1,3
4135,1013,19,3
4136,1013,30,1
4137,1013,12,1
4138,1021,12,2
4139,1021,22,1
4140,1021,27,2
4141,1033,1,1
4142,1033,21,2
4143,1033,26,3
4144,1033,27,1
4145,1033,14,2
4146,1009,1,1
4147,1009,23,2
4148,1009,29,1
4149,1009,16,3
4150,1028,11,1
4151,1028,23,2
4152,1028,29,3
4153,1028,19,2
4154,1010,6,1
4155,1010,20,2
4156,1010,29,3
4157,1010,27,1
4158,1043,36,2
4159,1043,54,2
4160,1043,57,3
4161,1043,31,2
4162,1043,45,3
4163,1050,43,1
4164,1050,52,3
4165,1050,60,1
4166,1050,58,1
4167,1050,59,3
4168,1054,50,3
4169,1054,52,3
4170,1054,58,3
4171,1054,31,2
4172,1054,55,3
4173,1048,39,1
4174,1048,51,2
4175,1048,57,1
4176,1037,33,1
4177,1037,53,1
4178,1037,59,2
4179,1037,40,1
4180,1037,44,3
4181,1055,46,2
4182,1055,52,3
4183,1055,57,1
4184,1055,32,1
4185,1047,36,2
4186,1047,55,1
4187,1047,59,1
4188,1047,58,1
4189,1047,35,3
4190,1052,45,1
4191,1052,55,3
4192,1052,57,3
4193,1052,44,2
4194,1038,36,2
4195,1038,55,3
4196,1038,59,1
4197,1038,53,3
4198,1051,44,2
4199,1051,54,1
4200,1051,56,2
4201,1039,47,1
4202,1039,53,2
4203,1039,56,3
4204,1039,58,2
4205,1045,4,1
4206,1045,21,3
4207,1045,30,2
4208,1045,26,3
4209,1045,12,3
4210,1041,8,1
4211,1041,21,3
4212,1041,27,1
4213,1044,5,3
4214,1044,23,2
4215,1044,25,3
4216,1044,19,1
4217,1042,11,3
4218,1042,22,2
4219,1042,27,1
4220,1042,16,3
4221,1046,15,2
4222,1046,22,1
4223,1046,25,2
4224,1046,18,1
4225,1046,16,2
4226,1053,5,2
4227,1053,19,2
4228,1053,25,1
4229,1040,9,3
4230,1040,21,2
4231,1040,29,2
4232,1040,26,2
4233,1049,15,2
4234,1049,23,3
4235,1049,30,3
4236,1080,49,1
4237,1080,52,3
4238,1080,59,2
4239,1080,36,2
4240,1080,50,2
4241,1067,37,1
4242,1067,52,1
4243,1067,59,3
4244,1063,34,1
4245,1063,53,1
4246,1063,56,1
4247,1063,54,2
4248,1062,35,1
4249,1062,51,3
4250,1062,60,1
4251,1062,41,2
4252,1062,42,1
4253,1073,41,3
4254,1073,53,1
4255,1073,58,3
4256,1073,43,2
4257,1073,45,3
4258,1066,44,3
4259,1066,52,1
4260,1066,59,3
4261,1066,50,1
4262,1058,45,3
4263,1058,52,1
4264,1058,57,1
4265,1058,54,2
4266,1058,49,2
4267,1059,34,2
4268,1059,53,2
4269,1059,60,2
4270,1059,56,3
4271,1068,45,1
4272,1068,52,2
4273,1068,59,3
4274,1068,38,2
4275,1079,18,1
4276,1079,23,1
4277,1079,28,1
4278,1070,7,1
4279,1070,23,1
4280,1070,30,3
4281,1069,13,2
4282,1069,21,3
4283,1069,28,1
4284,1078,10,1
4285,1078,22,2
4286,1078,25,2
4287,1078,14,2
4288,1074,11,2
4289,1074,22,1
4290,1074,30,3
4291,1061,12,3
4292,1061,22,1
4293,1061,27,1
4294,1061,15,3
4295,1060,18,2
4296,1060,20,3
4297,1060,28,3
4298,1072,11,3
4299,1072,21,3
4300,1072,27,1
4301,1075,6,2
4302,1075,22,2
4303,1075,30,3
4304,1075,3,2
4305,1075,2,3
4306,1064,2,2
4307,1064,19,1
4308,1064,28,2
4309,1082,18,3
4310,1082,24,1
4311,1082,25,2
4312,1082,3,3
4313,1081,11,3
4314,1081,22,2
4315,1081,30,3
4316,1081,28,1
4317,1056,17,2
4318,1056,20,2
4319,1056,30,1
4320,1057,4,3
4321,1057,23,2
4322,1057,29,2
4323,1057,30,2
4324,1076,3,3
4325,1076,22,1
4326,1076,30,2
4327,1076,21,3
4328,1076,12,3
4329,1071,15,1
4330,1071,19,2
4331,1071,30,3
4332,1071,3,2
4333,1083,15,3
4334,1083,22,2
4335,1083,29,3
4336,1083,17,2
4337,1077,2,3
4338,1077,24,3
4339,1077,28,2
4340,1077,22,2
4341,1077,27,1
4342,1065,1,1
4343,1065,22,3
4344,1065,25,1
4345,1089,49,1
4346,1089,54,3
4347,1089,57,2
4348,1089,36,1
4349,1096,37,2
4350,1096,51,3
4351,1096,59,2
4352,1096,52,1
4353,1096,45,3
4354,1085,32,2
4355,1085,55,3
4356,1085,58,2
4357,1085,49,3
4358,1092,49,1
4359,1092,51,3
4360,1092,59,2
4361,1099,36,1
4362,1099,54,3
4363,1099,56,3
4364,1099,58,1
4365,1090,37,2
4366,1090,54,3
4367,1090,60,2
4368,1090,59,2
4369,1090,41,3
4370,1086,1,2
4371,1086,20,1
4372,1086,26,3
4373,1086,14,2
4374,1091,9,2
4375,1091,20,1
4376,1091,26,2
4377,1091,7,3
4378,1084,12,1
4379,1084,21,1
4380,1084,29,2
4381,1084,2,3
4382,1088,17,3
4383,1088,20,1
4384,1088,27,2
4385,1094,17,3
4386,1094,23,2
4387,1094,28,2
4388,1087,14,1
4389,1087,19,2
4390,1087,30,3
4391,1087,4,3
4392,1087,7,1
4393,1093,15,3
4394,1093,19,1
4395,1093,27,3
4396,1093,13,1
4397,1097,12,2
4398,1097,21,1
4399,1097,30,2
4400,1095,1,2
4401,1095,22,2
4402,1095,26,2
4403,1098,14,1
4404,1098,24,2
4405,1098,30,3
4406,1110,37,2
4407,1110,51,1
4408,1110,60,2
4409,1110,41,2
4410,1110,43,1
4411,1109,36,1
4412,1109,54,3
4413,1109,60,2
4414,1109,52,1
4415,1109,37,1
4416,1113,37,2
4417,1113,54,1
4418,1113,57,2
4419,1113,46,1
4420,1117,48,3
4421,1117,52,1
4422,1117,56,1
4423,1119,47,1
4424,1119,52,1
4425,1119,58,2
4426,1119,60,1
4427,1119,33,3
4428,1104,36,1
4429,1104,54,3
4430,1104,57,3
4431,1101,38,2
4432,1101,52,2
4433,1101,57,3
4434,1101,35,1
4435,1101,41,2
4436,1114,31,3
4437,1114,54,2
4438,1114,60,3
4439,1118,33,1
4440,1118,55,3
4441,1118,56,2
4442,1118,41,3
4443,1118,47,3
4444,1100,35,3
4445,1100,54,1
4446,1100,57,3
4447,1121,46,3
4448,1121,55,1
4449,1121,60,2
4450,1121,48,1
4451,1121,45,3
4452,1102,50,1
4453,1102,54,1
4454,1102,56,3
4455,1107,40,3
4456,1107,55,3
4457,1107,59,1
4458,1107,44,2
4459,1107,32,3
4460,1111,42,2
4461,1111,52,1
4462,1111,60,1
4463,1111,54,1
4464,1111,45,2
4465,1116,16,3
4466,1116,23,2
4467,1116,29,1
4468,1108,7,1
4469,1108,20,3
4470,1108,29,2
4471,1112,11,1
4472,1112,24,3
4473,1112,28,1
4474,1120,12,2
4475,1120,19,1
4476,1120,27,3
4477,1120,1,3
4478,1120,5,2
4479,1115,14,2
4480,1115,21,2
4481,1115,29,2
4482,1115,19,3
4483,1106,4,3
4484,1106,21,2
4485,1106,29,1
4486,1106,12,1
4487,1106,14,1
4488,1105,7,2
4489,1105,20,3
4490,1105,29,3
4491,1105,12,1
4492,1103,12,3
4493,1103,23,1
4494,1103,28,1
4495,1122,3,2
4496,1122,23,3
4497,1122,27,3
4498,1122,9,1
4499,1122,29,1
4500,1139,37,1
4501,1139,54,2
4502,1139,56,1
4503,1137,35,1
4504,1137,55,2
4505,1137,58,1
4506,1124,34,3
4507,1124,53,1
4508,1124,56,1
4509,1124,39,1
4510,1125,33,1
4511,1125,54,3
4512,1125,58,2
4513,1145,41,2
4514,1145,52,1
4515,1145,56,2
4516,1135,41,3
4517,1135,54,2
4518,1135,56,1
4519,1135,37,2
4520,1146,32,2
4521,1146,53,2
4522,1146,60,1
4523,1146,38,2
4524,1128,34,3
4525,1128,51,3
4526,1128,56,2
4527,1131,36,1
4528,1131,52,1
4529,1131,57,1
4530,1131,31,3
4531,1131,48,1
4532,1147,45,3
4533,1147,55,2
4534,1147,57,1
4535,1147,35,1
4536,1147,50,1
4537,1143,40,1
4538,1143,51,3
4539,1143,59,2
4540,1143,45,3
4541,1143,33,2
4542,1148,36,3
4543,1148,52,3
4544,1148,60,3
4545,1148,54,2
4546,1148,31,1
4547,1132,40,3
4548,1132,53,2
4549,1132,60,2
4550,1132,41,2
4551,1123,34,1
4552,1123,53,1
4553,1123,58,2
4554,1123,52,3
4555,1134,38,3
4556,1134,51,2
4557,1134,60,2
4558,1141,2,2
4559,1141,23,1
4560,1141,30,3
4561,1130,4,3
4562,1130,23,2
4563,1130,26,1
4564,1127,14,3
4565,1127,23,2
4566,1127,28,2
4567,1133,13,1
4568,1133,24,1
4569,1133,28,3
4570,1133,15,3
4571,1133,17,2
4572,1129,10,2
4573,1129,21,2
4574,1129,27,2
4575,1129,11,1
4576,1129,20,3
4577,1144,18,3
4578,1144,19,3
4579,1144,28,3
4580,1140,8,3
4581,1140,24,3
4582,1140,30,1
4583,1140,22,3
4584,1140,17,2
4585,1142,6,3
4586,1142,24,3
4587,1142,29,2
4588,1142,20,3
4589,1126,1,3
4590,1126,24,2
4591,1126,29,2
4592,1126,23,1
4593,1126,15,1
4594,1136,4,3
4595,1136,20,2
4596,1136,27,2
4597,1136,30,2
4598,1138,6,1
4599,1138,23,2
4600,1138,28,3
4601,1138,1,1
4602,1155,47,1
4603,1155,52,3
4604,1155,59,3
4605,1173,39,3
4606,1173,53,2
4607,1173,58,2
4608,1173,59,2
4609,1149,33,1
4610,1149,55,3
4611,1149,56,2
4612,1149,40,1
4613,1159,31,3
4614,1159,54,3
4615,1159,57,1
4616,1165,42,3
4617,1165,53,2
4618,1165,59,3
4619,1165,31,2
4620,1170,38,3
4621,1170,53,1
4622,1170,56,2
4623,1170,58,3
4624,1170,40,2
4625,1166,47,3
4626,1166,52,2
4627,1166,60,3
4628,1166,58,2
4629,1166,59,1
4630,1167,44,3
4631,1167,51,3
4632,1167,57,3
4633,1167,43,1
4634,1154,37,1
4635,1154,54,1
4636,1154,60,2
4637,1154,58,1
4638,1171,37,3
4639,1171,55,3
4640,1171,58,2
4641,1171,51,2
4642,1171,36,2
4643,1153,37,1
4644,1153,53,3
4645,1153,58,1
4646,1153,41,1
4647,1153,33,1
4648,1160,42,2
4649,1160,51,2
4650,1160,60,3
4651,1160,54,1
4652,1163,46,2
4653,1163,52,3
4654,1163,56,2
4655,1163,42,1
4656,1163,44,2
4657,1157,42,1
4658,1157,54,1
4659,1157,60,3
4660,1151,39,3
4661,1151,54,1
4662,1151,58,2
4663,1151,48,3
4664,1152,33,3
4665,1152,51,3
4666,1152,57,1
4667,1152,55,3
4668,1161,11,1
4669,1161,20,3
4670,1161,29,1
4671,1162,5,2
4672,1162,23,1
4673,1162,30,2
4674,1156,18,3
4675,1156,19,1
4676,1156,27,2
4677,1168,10,3
4678,1168,22,2
4679,1168,25,1
4680,1169,16,1
4681,1169,23,1
4682,1169,29,2
4683,1169,9,3
4684,1169,4,3
4685,1158,7,1
4686,1158,22,2
4687,1158,26,3
4688,1158,9,2
4689,1158,2,3
